"","Overall Place","Elapsed Time","Team Name","Team #","Category","Last Finish","Div Place","Team Members"
"381",381,"9:59:43","Zoom Zoom",439,"Recreational Open","Kayak",151,"Abby Kingman, Joey Pollino, Thomas Childs, Chantel Bailey, Erin Nash, Donald Enos, John Robinett, Jason Olsen,"
"382",382,"10:00:45","Don't Fear the Sweeper",273,"Recreational Open","Kayak",152,"Rebecca Groves, Amy Keiper, Joe Dobson, Lynette Skippon, David Skippon, Naowarat Cheeptham, Dawn Groves, Karen-Margrethe Bruun,"
"383",383,"10:00:48","AK to B'ham",187,"Recreational Mixed","Kayak",29,"Cory Bartel, Chad Herman, Rose Schultz, Summer Cutting, Molly Bartel, Andrew Cutting, Kurtis Schultz, Ben Floyd,"
"384",384,"10:00:52","She-roes, One's Prime is Elusive!",494,"Whatcom County Women","Kayak",4,"Erica Work, Jenny Taylor, Susan Leone, Clara Reid, Andrea Hood, Lynnette Hale, Rosemary Graham Mora, Jenna Byrnes,"
"385",385,"10:04:43","Ski to Sea Sissies",100,"Competitive Women","Kayak",8,"Jennifer Knudsen, Sarah Klinedinst, Kara Oney, Paule Goodin, Jeanie Hensley, Kayti Smith, Abby McCormack, Molly Stegen,"
"386",386,"10:05:23","We Didn't Just Bond, We Glucose.",173,"High School","Kayak",8,"Nicola Morrow, Meagan McIntyre, Rachel Albert, Lindsay Hodgson, Alie Boon- Dooley, Kristen Chalmers Washington, Olivia Raymond, hannah mankle,"
"387",387,"10:05:35","Mrs. Butterworth's Fantastic Flyers",327,"Recreational Open","Kayak",153,"Shahram Safavi, James Smith, Geoff Meno, Mark Pan, Erin Ellis, Mike Clark, Lisa Geffre, Preston Martin,"
"388",388,"10:05:55","Speed Readers",471,"Whatcom County Mixed","Kayak",10,"Alex Hatch, Sam Kaas, Brendan Clark, Christina Claassen, Ingrid Gale-Olson, Claire McElroy-Chesson, Paul Hanson, kelly evert,"
"389",389,"10:06:04","Bilbo Baggins and his Fearless Dwarves....to Baker & back again",474,"Whatcom County Open","Kayak",17,"John Tolsma, radu ivan, David Scholten, Julia Creech, Kelly Tolsma, joshua anderson, Joshua Escusa, esther escusa,"
"390",390,"10:06:17","Urban Float",461,"Recreational Women","Kayak",12,"Kiersten Ferguson, Heather Plank, Monica Brodhun, Ky Bower, karen gossage, Erika Kuch, Cassie Beaudry, Heather Croot,"
"391",391,"10:08:13","Diminishing Returns",267,"Whatcom County Open","Kayak",18,"Nate Thies, Carl Smith, Mark Staton, Farrokh Safavi, Matthew Bense, Jonathan Horiel, Jacqui Huggins, Chris Sandvig,"
"392",392,"10:10:35","Heart-2-Head",295,"Recreational Open","Kayak",154,"vicky lai, Caroline Truong, Joe Catalano, Sandy Perlmutter, Steven Healy, Danh Ngo, Neal Perlmutter, Neil Kocalis,"
"393",393,"10:10:46","The Pacemakers",403,"Recreational Open","Kayak",155,"Adam Pearson, Chelsea Pearson, Drew Pearson, Christi Pearson, chris thompson, Tobin Fekkes, Megan Barnes-Daly, John Colvin,"
"394",394,"10:11:56","The Royal Order Of Cardinals",221,"Recreational Mixed","Kayak",30,"Bob Lazzar-Atwood, Karen Lazzar-Atwood, Mary Atwood, Brad Daly, Nancy Richards, Joshua Gonzales, Julie Atwood, Diane Gerner,"
"395",395,"10:12:32","The untouchables",411,"Recreational Open","Kayak",156,"Brittney Graves, Amanda Wheeler, Bill Burke, Susan Brenchley, Deborah Burke, Heather Manley, Amelia Burke, John Burke,"
"396",396,"10:12:44","Wild Buffalo",149,"Corporate","Kayak",43,"Jonathan Dorman, Ryan Paskadi, Charlie Carlson, Erica Ladron de Guevara, Kirk Linton, Rheanna Dorman, Ryan Breitkreutz, Cody Santiago,"
"397",397,"10:13:00","Peak 7 - Denali",347,"Recreational Open","Kayak",157,"Becky Galage, Tyler Ashby, Brandy Taylor, Kara Bazzi, Lana Painter, Jon Bergstrom, Laura Beskitt, Mark Canlis,"
"398",398,"10:14:09","Ocho Pinkos",338,"Recreational Open","Kayak",158,"Micah LaNasa, Steve Rydman, Jono Manion, Sarah North Wolfe, Andrew Jennings, Emily North Omdal, Allison Ormsby, Mike Estes,"
"399",399,"10:14:27","Loggers Plus",452,"Recreational Women","Kayak",13,"Charlotte Black, marian gibbs, Emily Naftalin, Tracy Michaels, Alissa Morino, Erin Schneider, Katie Koch, Erin Grindle,"
"400",400,"10:15:07","Team Hearthfire",140,"Corporate","Kayak",44,"Travis Mealand, Leo Friedman, Nicholas Courtney, Anne de Vries, Natalie Long, Aaron Black, Riley Anderson, Eric Emsky,"
"401",401,"10:15:16","Wiley Beavers",463,"Recreational Women","Kayak",14,"Mariah Woodbury, Emily Hecker, Tanja Streiff, Cassie Rybolt, Anne Hamilton, Kimberly Lazo, Misty McNeil-White, Noelle Kastning,"
"402",402,"10:15:51","mud and the blood",330,"Recreational Open","Kayak",159,"Andrea Gover, Casey Schwenk, Sabrina Romano, Johnathon Bures, Kelsey Grunigen, Jimmy Polwarth, Meghan Sternal, Kristian Duft,"
"403",403,"10:15:57","Maximum Velocity",204,"Recreational Mixed","Kayak",31,"Kami Irwin, Marie Smith, Philip Alexnader, Ashley Rendahl, Annie Larlee, Ryan Rauch, Megan Ellison, Ashley Puga,"
"404",404,"10:16:34","Wanderlust - Team 1",423,"Recreational Open","Kayak",160,"Chad Day, Chris Herrington, Clint Hass, Anne Marie Culver, Marc Carkeek, Jason Stoelting, Cody Cowley, Taryn Bakkane,"
"405",405,"10:16:35","Team Rambo",215,"Recreational Mixed","Kayak",32,"Matthew Davis, Karen Kinzer-Byrd, Geoff Webster, Elizabeth Webster, Bridget Webster, Carolyn Wortham, margo wortham, Colin Webster,"
"406",406,"10:16:37","Code 3",260,"Recreational Open","Kayak",161,"Duane Wantland, Mike Martin, Clint Lucci, Tasha Townsend, suzanne eviston, Carmen Slack, Dan Rucker, Jay Baines,"
"407",407,"10:16:40","iFeLLoFFmYDINOSAUR",300,"Recreational Open","Kayak",162,"Dan FitzGerald, Brian Watson, Brad Kelln, Tim Erickson, Wesley Kelln, Kyle Thompson, Anna Hashman, Andrew Buehrer,"
"408",408,"10:18:20","Peak 7 - Hood",348,"Recreational Open","Kayak",163,"Kyle Anderson, Jacob Anderson, Steffen Nelson, Linnell Pitt, Jessica Floyd, Dan Harder, Matthew Parker, Sat Jivan Khalsa,"
"409",409,"10:20:12","Team US Bank",143,"Corporate","Kayak",45,"Carey Nunn, Lauri Walters, Chad Nickisch, Kara Heiser, Nicholas Walker, Trisha Pardo, Caleb Marlow, Rob Camandona,"
"410",410,"10:21:02","FeLions",447,"Recreational Women","Kayak",15,"Suzanne Wittman, Lindsay Taylor, Roxanne Murphy, Katelyn Stickel, Natalie page, Lindsie Fratus, Olivia Wright, Keri Redanz,"
"411",411,"10:23:05","Right Outliers",208,"Recreational Mixed","Kayak",33,"Jeff King, Gary Aristo, Natasha Salemme, Andrea Sperberg, Adam Berns, Cassidy Klein, Deb Spencer, Jessica Norman,"
"412",412,"10:23:47","The Orphans",458,"Recreational Women","Kayak",16,"Heather Haugland, Elizabeth Darrow, Katie Rothenberg, Lyndsey Halik, Julia Tock, Danielle Cook, Jacquelyn Styrna, Lisa Buckley,"
"413",413,"10:29:37","Morrobros",325,"Recreational Open","Kayak",164,"Shane Scott, Scott Morrow, Kelly Holman, Michelle Morrow, Turtle Holman, brian kruhlak Washington, Jake Koppenberg, Collin Morrow,"
"414",414,"10:30:47","Rollie Pollie Ollies - The Olson Family",157,"Family","Kayak",12,"bob olson, Mark Olson, Judy Meyer, Taylor Meyer, Tara Olson, Logan Barnett, Braelan Barnett, Linda Robbin,"
"415",415,"10:32:36","10 Lbs Heavier",226,"Recreational Open","Kayak",165,"grant bell, Greg Bakke, Michael Walsh, Andrew Walsh, Todd Elsworth, Mike Baldwin, Jason Bakke, Braden Bakke,"
"416",416,"10:34:07","Thanks Champagne!",217,"Recreational Mixed","Kayak",34,"Corey Kleppe, Matthew Tiscornia, Rachel Cochran, Kelsey Gauche, Matthew Jensen, Audrey Pefferman, Danika Summer, Russ Kato,"
"417",417,"10:34:13","The Haphazard Few",218,"Recreational Mixed","Kayak",35,"Andie Daisley, Augusta Prehn, Travis Johnson, Demi Morgan, Phil Cibicki, Sean DeVries, Kurt DeVries, Aly de Carteret,"
"418",418,"10:35:39","Crystal Seth",264,"Recreational Open","Kayak",166,"Kristen Briggs, Grayson Stream, Morgan Fros, Caitlin McClain, Stephen Souvall, Seth Tucker, Kevin Fujii, Vincent DeLuca,"
"419",419,"10:35:40","Suspicious Citrus",172,"High School","Kayak",9,"Kailex Johnston, Julian Johnston, Justin McAlister, George Liu, Ian Chun, Clifton McKenzie, Austen James, Catherine DeLoach,"
"420",420,"10:36:56","Saucy Dishes",454,"Recreational Women","Kayak",17,"Lucie Kroschel, Shelagh Baird WA, Bridget Igoe, Jordan Hightower, Molly Stenovec, Jane Igoe, Sarah Hohl, Melissa Moffett,"
"421",421,"10:39:50","Here Goes Nothing!",200,"Recreational Mixed","Kayak",36,"Alec Schmidt, Hollyann Duskin, Erik Peterson, Michael Ferrell, Tricia Peterson, Carly Hamilton, Stephanie De Boer, Carly Schmidt,"
"422",422,"10:43:34","Farkle-Chukars",153,"Family","Kayak",13,"Dominic Ghirardini, Tessa Schilaty, Gabriel Ghirardini, Jenna Holland, melody ghirardini, Rich Sanders, Nisan Banin, Eric Sullivan,"
"423",423,"10:44:26","8 Essentials",231,"Recreational Open","Kayak",167,"Marla Eckley, Tom Eckley, Morgan Damerow, Rebecca Jacobsen, Jennifer Karol, Bryan Karol, Aileen Miller, Jacob Jacobsen,"
"424",424,"10:56:06","The Nice Marmots",399,"Recreational Open","Kayak",168,"DaN gErOuS, Ryan Lohrmeyer, Anna HIldebrandt, Laurel Sloane, Thomas Stanley, Erik Favro, Erica Mitchell, Christopher DeBussey,"
"425",425,"11:12:35","Snails 2",212,"Recreational Mixed","Kayak",37,"Marty Hall, Maggie Schacht, Kevin McKenzie, Cathy Winjum, Jeana Vasey, Matt Vasey, Carey Butler, Susan Paulen,"
"426",426,"12:46:50","The Older I Get, The Better I was...",402,"Recreational Open","Kayak",169,"Greg White, Sarah Stuurmans, Brad Sherman, Scott Stuurmans, Garrett Parker, Dave Bond, Michael Hammer, James Wietlispach,"
"427",427,"12:53:47","We 8 Babies",46,"Competitive Open","Kayak",63,"Lindsay Worley, Ashley Bounds, Chris Hughes, Lauren Thompson, Josh Dibble, Derek Isenhart, Frank Kingman, T.Damian Kirby,"
"428",428,"12:55:36","St. Paul's Academy Knights",380,"Recreational Open","Kayak",170,"Alan Doud, Kirstin Doud, David Fayram, Yvonne Milord, Krista Gordon, Peter Brands, Jason Sytsma, Robert Jorgenson,"
"429",429,"13:20:57","The Woods Coffee",145,"Corporate","Kayak",46,"J Riddle, Adam Kortlever, Renae Schultheis, Nicole Browning, Chelsea Garrard, Taylor Pulver, Joey Rideout, Ben Mouche WA,"
"430",430,"21:10:02","Margarita",315,"Recreational Open","Kayak",171,"Ryan Walsh, Thomas Livingston, Dave Lingenfelter, Carrie Lingenfelter, Jaclyn Onion, John McMahon, Tanner Todd, Ryan Dwyer,"
"431",431,"DNF","Certified Transitional",434,"Recreational Open","Cross Country Bike",172,"Gabrielle Anderson, Kei Hattori, Ally Ganyo, Dan Skillman, Angelica Hayton, Donny Baugh, Kerry Julvezar, Christina Hersum,"
"432",431,"DNF","Drug Court",276,"Recreational Open","Kayak",172,"Darin Vinkes, Benjamin Williams, Rosalie Parish, Randy Sanders, David Brown, Aubrey Russell, Gavin Olsen, Stephanie Parish,"
"433",431,"DNF","Deloitte!",266,"Recreational Open","Kayak",172,"Angela Lou, Etienne Bruson, Matthieu Champagne, Sara Mc Cracken, Kori Dacho, Philippe Montillaud, Chris Harrison, Sean Baker,"
"434",431,"DNF","Revenge of the Geo Nerds",361,"Recreational Open","Kayak",172,"Tisha Nash, John Haney, Chelsea Voss, Neil Morton, Bert Pschunder, Sean Johnson, Jacob Letts, Joey Smith,"
"435",431,"DNF","Rock Hoar",364,"Recreational Open","Kayak",172,"Joe Solis, Branden Raftery, Jen Sotolongo, Luke Reichley, Jesi Mattson, Soraya Dossa, Brett Shattuck, David Hoch,"
"436",431,"DNF","Cascade DAFO",255,"Recreational Open","Kayak",172,"Don Buethorn, Anne Frederick, Larry Paise, Vinh Huynh, Hans-Rudolf Guenter-Schlesinger, Amy Olive, ryan shupe, James Redhed,"
"437",431,"DNF","The Moose Knuckles ( & one chick)",397,"Recreational Open","Kayak",172,"Scott Johnson, Brice Evans, Darin Bentley, Farah Fahimi, Mark Bertoia, matthew haines, Paul Cronin, CHRIS FULTON,"
"438",431,"DNF","Crowd of Cynics",262,"Recreational Open","Kayak",172,"John Rombold, Steve Harrison, Michael Hallett, Ginny Broadhurst, Don Hunger, Charles Sauvageau, Brad McCarrell, Susan Rodgers,"
"439",431,"DNF","Checkmate Pawn Loaners",257,"Recreational Open","Kayak",172,"Erin Morrissey, Seetha Chittar, Eric Swanson, Judah Bergeron, Dan Levine, TIIM ADAMS, Zachary Adams, Joseph Adams,"
"440",431,"DNF","Scrambled Leggs n' Achin'",372,"Recreational Open","Kayak",172,"James Hildt, Jeff Matlewsky, Laura Goicu, Ryah Silvernagel, Nathan Simler, Eddie Margineanu, Burt Perry, Israel Evans,"
"441",431,"DNF","You'll Find It at Freddy's",151,"Corporate","Cross Country Bike",47,"Jon Strock, Breanna Weber, Chris Willyerd, Nate Miller, Sergey Barbotko, TJ Johnson, Nicholas Weber, Channing Morrison,"
"442",431,"DNF","PMH1 Seg 2",134,"Corporate","Kayak",47,"Zach Brummer, Kevin Young, Don Jacobsen, Jenny Wheaton, David Sparrow, Braydon Goyette, Dave Russ, Josianne Roy,"
"443",431,"DNF","Zodiac Airline Cabin Interiors",437,"Corporate","Cross Country Bike",47,"Bill Sears, Eddie Soo, Troy Steinle, David Brudvik, Kalin Karich, Loreah Winlow, Michelle Ruiz, Cameron Hebert,"
"444",431,"DNF","Late for Beer:30",125,"Corporate","Kayak",47,"Paul Craig, Britta Nelson, Chris Brown, Jessica Smith, Katie Hall, Casey Gish, John Peters, Robert Trahan,"
"445",431,"DNF","Wii Not Fit",225,"Recreational Mixed","Kayak",38,"Hannah McCabe, Cindy McCabe, Aaron Cruz, Rose Bishop, Charley McCabe, Walker McCabe, Katie Stephens, Alexander Yanez Sherman,"
"446",431,"DNF","Speed Limited",214,"Recreational Mixed","Kayak",38,"Chuck Earle, David Loeppky, Sharon Loeppky, Melody Rhode, Becca Johnson, Lorraine Earle, Lloyd Johnson, Mark Rhode,"
"447",431,"DNF","Bamboozled Boogers",443,"Recreational Mixed","Kayak",38,"Jed White, Jon Berg, Ashley Thompson, Annie Douglas, Christine Douglas, Stephanie Punt, Jonathan Bott, Sam Douglas,"
"448",431,"DNF","Keithly Barber Associates",201,"Recreational Mixed","Kayak",38,"Felicia Cooper, Rebeca De Jesus, Myra Ferriols, Andrea Hovey, Don Meyer, Kent Barber, Claudia Hoyt, jeramy bromley,"
"449",431,"DNF","Ferndale Alliance Church",475,"Whatcom County Open","Cross Country Bike",19,"Michael Gamel, Nate McFarland, Jon Mutchler, Shannon Likklel, Fred Kennedy, Tommy Kennedy, Tommy Mutchler, LaVonne Kranz,"
"450",431,"DNF","Bellingham Tennis Club. Fuzzy Yellow Balls",89,"Competitive Mixed","Kayak",13,"Rachel Benbrook, Kevin Bowman, Roxie Millsap, prentiss andrews, kelly krieger, Bryan Valett, Vanessa Haycock, Scott O'Dell,"
"451",431,"DNF","Ski2SeaUlater",456,"Recreational Women","Kayak",18,"Kathleen Collins, Pua Kaaihue, Kellee Edwards, Brandee Paisano, Wendy Hendrickson, Amber Clements, Sarah Gilbert, Katy Henriksen,"
"452",431,"DNF","Gorgeous Girl-illas",448,"Recreational Women","Cross Country Bike",18,"Kim Steensma, Angela Parks, Laurie Atkinson, Pattie Rosson, Janie Crane, McKinzie Strait, Caroline Whetham, Annalisa de Vries,"
"453",453,"DNF","B&B",442,"Recreational Women","Kayak",20,"Alison Knutson, Katie Haynes, Mackenzie Grow, Rachel Herd, Stephanie Grow, Shannon Hill, Megan Wilson, Erika Fisher,"
"454",453,"DNF","Metcalf Hodges CPAs",206,"Recreational Mixed","Cross Country Bike",42,"Jennifer Collins, Deb Canon, Jennifer Wright, Cary Thomas, Kurt Gurtunca, Harte Bressler, Cathie Cobean, Damien Wright,"
"455",453,"DNF","Grey Shades of Fifty",199,"Recreational Mixed","Canoe",42,"Chris Newell, Lynn Carroll, Chuck Carroll, Astrid Newell, Gail Knops, Bruce Clawson, Shelley Bruce, chuck letavec,"
"456",453,"DNF","Metal Militia",129,"Corporate","Kayak",51,"Brandon Brubaker, Cory Watters, curtis crape, mark falcone, Vlado Matuska, Adam Gomez, Calvin Cardwell, Nick Ryser,"
"457",453,"DNF","Harbor Wholesale Foods",121,"Corporate","Cross Country Bike",51,"Jean Nichols, Phillip Hunter, Larry Keltner, Alexis Erickson, David Pilon, Justin Erickson, Mike Erickson, Al Beauchamp,"
"458",453,"DNF","Serenity Now",376,"Recreational Open","Kayak",182,"David Oreiro, Tyson Oreiro, Seth Woolley, Emmett Woolley, Camari Olson, Kyle Murphy, Amy Hammer, Steve Thomas,"
"459",453,"DNF","Sea Diving Skull Crackers",374,"Recreational Open","Cross Country Bike",182,"Eric Rajski, Brian Young, Alexandra Wakeman, todd ellis, Kristen Young, Mike Klaczynski, Eric Nordstrom, Nathan Rouse,"
"460",453,"DNF","Deliberating on a Name",265,"Recreational Open","Kayak",182,"erin goebel, Jared Wren, Jordan Bressler, Brook Becker, Ryan Stoughton, Aaron Jacobs, Joe Ireland, Justin Sheldon,"
"461",453,"DNF","Matia Contractors",317,"Recreational Open","Kayak",182,"Joel J Lawrence WA, Caleb Savage, Mary Lawrence, Lynda Erickson, Elizabeth Isaly, Russ Isaly, Jamie Potocnik, Matt Butenscheon,"
"462",453,"DNF","North Sound Family Medicine",336,"Recreational Open","Kayak",182,"John Raduege, Andrew Raduege, Jason Short, Sue Dabney, Colin Davis, Travis Prosek, Elizabeth Gaylord, Megan Diehl,"
"463",453,"DNF","Pioneer Meadows Montessaurus Rex",355,"Recreational Open","Kayak",182,"Ed Hoban, Ron Malnor, Kathleen Malnor, Reed Braden, Michele Gile, John Burns, Terry Melia, Natasa Lazetic,"
"464",453,"DNF","Pflueger Inc.",354,"Recreational Open","Kayak",182,"Spencer Mennella, Mckray Jones, Jeff Nelson, Tom Desrochers, Dustin Mennella, Andy Mennella, Tor Richter, Coby Jones,"
"465",465,"DNF","EOD Warriors",281,"Recreational Open","Kayak",189,"Adam Popp, Aaron Hale, Timothy Brown, Timothy Colomer, JEREMIAH GORSUCH, James Sides, Dustin Johns, Robert Wester,"
